event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
KHM1714,"17 September 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Labor Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,AFP,International,"On 17 September 2014, about 500 workers joined a brief rally at a garment factory in an industrial park in Phnom Penh to urge international buyers, including GAP, Levi's, H&M, Puma and ZARA to lift their basic wage to $177 a month.",0,,1700605345,
KHM1712,"15 September 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)",,Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Koh Kong","Thma Bang","Ta Tey Leu","Thma Bang",11.7502,103.496,2,"Phnom Penh Post",National,"On 15 September 2014, an environmental group blocked a road in the Areng Valley to prevent security forces from entering the area. Nine activists were briefly detained. The group is opposed to the construction of the planned Stung Cheay Areng hydropower dam in the valley.",0,,1618561229,
KHM1713,"15 September 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Phnong Ethnic Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Mondul Kiri","Pech Chreada","Bu Sra",Busra,12.5411,107.4314,2,"Phnom Penh Post",National,"On 15 September 2014, about 200 ethnic Phnong villagers gathered in Mondulkiri province's Busra commune to protest against several companies that hold economic land concessions in the area. The villagers accused the Kau Su Dak Lak Company and French-owned rubber giant Socfin of digging channels that blocked roads used by them.",0,,1618561229,
KHM1711,"11 September 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Kroeung Ethnic Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Ratanak Kiri","Ou Chum","Ou Chum","Ou Chum",13.7978,106.9937,2,"Phnom Penh Post",National,"On 11 September 2014, 78 Kroeung minority villagers climbed up a mountain to a community forest to challenge CRD Company. They claim the company is illegally felling their trees, in Ratanakkiri's O'Chum district.",0,,1552577406,
KHM1710,"11 September 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Buddhist Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"States News Service (United States)",International,"On 11 September 2014, about 100 community leaders, representatives of nongovernmental organization (NGO), youths and monks staged a protest on boats calling on neighboring Laos to halt the construction of the controversial Don Sahong dam on the Mekong River. They claim the dam project would destroy fisheries central to the food security of millions of people and harm endangered dolphins.",0,,1700605345,
KHM1709,"06 September 2014",2014,1,"Political violence","Violence against civilians",Attack,"Private Security Forces (Cambodia)",,"External/Other forces","Civilians (Cambodia)","Phnong Ethnic Group (Cambodia)",Civilians,"External/Other forces-Civilians","Civilian targeting",116,"Southeast Asia",Cambodia,"Mondul Kiri","Pech Chreada","Bu Sra",Busra,12.5411,107.4314,2,"Phnom Penh Post",National,"On 6 September 2014, security guards allegedly working for a private company opened fire on ethnic Phnong villagers in Mondulkiri province's Pech Chreada district, injuring three people. The villagers were taking a break from hunting animals in a community forest when three men, dressed in army fatigues and armed with AK-47 rifles, appeared and shoot at them. The villagers were about 1,000 metres away from a rubber company's land.",0,,1652377492,
KHM1708,"04 September 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Labor Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"From 01 to 04 September 2014, more than 100 tuk-tuk drivers protested outside Aeon Mall in Phnom Penh. The drivers protests for having no access to customers, as the union Confederation Development Association (CCDA) has exclusive rights to operate in the mall. The protest ended when they agreed to join the union.",0,,1700605345,
KHM1707,"03 September 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Labor Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"From 01 to 04 September 2014, more than 100 tuk-tuk drivers protested outside Aeon Mall in Phnom Penh. The drivers protests for having no access to customers, as the union Confederation Development Association (CCDA) has exclusive rights to operate in the mall. The protest ended when they agreed to join the union.",0,,1700605345,
KHM1706,"02 September 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Labor Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"From 01 to 04 September 2014, more than 100 tuk-tuk drivers protested outside Aeon Mall in Phnom Penh. The drivers protests for having no access to customers, as the union Confederation Development Association (CCDA) has exclusive rights to operate in the mall. The protest ended when they agreed to join the union.",0,,1700605345,
KHM1701,"01 September 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)",,Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 01 September 2014, about 50 villagers gathered outside the Asian Development Bank, in Phnom Penh. The villagers, who live near railway lines, demanded more detailed information about what will happen to them during forthcoming phases of a bank-funded railway rehabilitation project.",0,,1700605345,
KHM1702,"01 September 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Labor Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 01 September 2014, nearly 400 workers marched from their garment factory in Por Sen Chey district to Phnom Penh's Ministry of Labour, where they demanded the government intervene in their dispute. The workers, from Xi Fang garment factory, had several demands, including the readmission of three fired union workers.",0,,1700605345,
KHM1704,"01 September 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Labor Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"From 01 to 04 September 2014, more than 100 tuk-tuk drivers protested outside Aeon Mall in Phnom Penh. The drivers protests for having no access to customers, as the union Confederation Development Association (CCDA) has exclusive rights to operate in the mall. The protest ended when they agreed to join the union.",0,,1700605345,
KHM1705,"01 September 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)",,Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 01 September 2014, about 30 people protested outside the Chbar Ampov district police station, in Phnom Penh, to call for the release of a young man. The man was attacked with blades by a Vietnamese gang, and arrested together with seven offenders. The attack stoked anti-Vietnamese sentiment among the protesters.",0,,1700605345,
KHM1703,"01 September 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)",,Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 01 September 2014, about 100 villagers burned tyres in protest to an operation that seized 10 unlicensed sand-dredging barges, in Phnom Penh's Chbar Ampov district. The seizure of vessels set off fears that the dredging could cause riverbank collapses.",0,,1727805801,
KHM1700,"28 August 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Buddhist Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 28 August 2014, more than 100 monks protests at Sansam Kosal pagoda in Meanchey district in Phnom Penh, after a Khmer Krom monk was called to a meeting with district religious authorities. They feared the monk, who took part in recent nationalist protests outside the Vietnamese Embassy, was going to be defrocked for his political activities.",0,,1700605345,
KHM1698,"27 August 2014",2014,1,Demonstrations,Protests,"Protest with intervention","Protesters (Cambodia)","Boeung Kak Communal Group (Cambodia); Borei Keila Communal Group (Cambodia); Women (Cambodia)",Protesters,"Police Forces of Cambodia (1993-)",,"State forces","State forces-Protesters",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 27 August 2014, about 100 activists from the Boeung Kak, Borei Keila and Lorpeang communities were forcefully dispersed during a march to the National Assembly, in Phnom Penh. The protesters threw eggs at the Singapore Embassy, as they had been calling on the embassy to intervene in a deal involving Singaporean firm HLH Group buying land at the controversial site from the Boeung Kak lake developer.",0,,1700605345,
KHM1699,"27 August 2014",2014,2,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Labor Group (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 27 August 2014, workers from Xi Fang garment factory, in Por Sen Chey district, Phnom Penh, burned tyres in front of the factory while picketing. The workers had several demands, including the readmission of three fired union workers.",0,,1727805801,
KHM1695,"26 August 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)",,Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Koh Kong","Khemara Phoumin","Smach Mean Chey","Khemarak Phoumin",11.6153,102.9838,3,"Phnom Penh Post",National,"On 26 August 2014, more than 80 supporters of four representatives of villagers displaced by a special economic zone in Koh Kong province protested outside the provincial court.",0,,1618561226,
KHM1696,"26 August 2014",2014,1,Demonstrations,Protests,"Protest with intervention","Protesters (Cambodia)","Farmers (Cambodia)",Protesters,"Police Forces of Cambodia (1993-)",,"State forces","State forces-Protesters",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 26 August 2014, about 300 villagers from Banteay Meanchey, Battambang and Pailin gathered in Phnom Penh with the intention of submitting petitions directly to the premier, demanding the resolution of their land disputes. The police directed the protesters away from Hun Sen's house, guiding them to a pagoda in Russey Keo district.",0,,1700605345,
KHM1697,"26 August 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)",,Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 26 August 2014, about 30 people gathered outside the Asian Development Bank's office in Phnom Penh, demanding answers about a railway project which will cause evictions.",0,,1700605345,
KHM1691,"25 August 2014",2014,1,Demonstrations,Protests,"Protest with intervention","Protesters (Cambodia)",,Protesters,"Police Forces of Cambodia (1993-)",,"State forces","State forces-Protesters",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 25 August 2014, about 60 protesters from three provinces (Battambang, Pailin, Banteay Meanchey) were prevented from marching to the National Assembly in Phnom Penh by authorities. The villagers, who are staying at the Samaki Rainsey pagoda, intended to submit petitions calling for action on their land disputes.",0,,1700605345,
KHM1692,"25 August 2014",2014,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cambodia)","Boeung Kak Communal Group (Cambodia); Borei Keila Communal Group (Cambodia); Women (Cambodia)",Protesters,,,,"Protesters only",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 25 August 2014, in Phnom Penh, more than 70 villagers marched to the Ministry of Justice and the National Assembly with about 100 activists from Boeung Kak, Thmor Kol and Borei Keila, to hand a petition. The villagers are involved in a long-running dispute with the KDC company in Kampong Chhnang province.",0,,1700605345,
KHM1693,"25 August 2014",2014,1,Demonstrations,Riots,"Violent demonstration","Rioters (Cambodia)","Labor Group (Cambodia)",Rioters,"Private Security Forces (Cambodia)",,"External/Other forces","Rioters-External/Other forces",,116,"Southeast Asia",Cambodia,"Phnom Penh","Prampir Meakkakra","Boeng Proluet","Boeng Proluet",11.5624,104.916,1,"Phnom Penh Post",National,"On 25 August 2014, 17 former bus drivers for the Phnom Penh Sorya Transportation Company and 50 people from three workers union demonstrated at the factory's headquarters. When the drivers tried to block buses from leaving, company security staff roughly dispersed them and a clash occurred. At least one security guard was seriously injured.",0,,1700605345,
